,stationName,uniqueId,lat,lon
378,Ruislip Underground Station,940GZZLURSP,51.57158,-0.42133
379,Russell Square Underground Station,940GZZLURSQ,51.52318,-0.12435
380,Ravenscourt Park Underground Station,940GZZLURVP,51.49406,-0.23656
381,Ravenscourt Park Underground Station,940GZZLURVP,51.49397,-0.23633
382,Roding Valley Underground Station,940GZZLURVY,51.61734,0.04355
383,Roding Valley Underground Station,940GZZLURVY,51.61685,0.04388
384,Rayners Lane Underground Station,940GZZLURYL,51.57495,-0.37076
385,Royal Oak Underground Station,940GZZLURYO,51.51911,-0.18878
386,Shepherd's Bush (Central) Underground Station,940GZZLUSBC,51.50462,-0.21814
387,Shepherd's Bush (Central) Underground Station,940GZZLUSBC,51.50501,-0.21782
388,Shepherd's Bush Market Underground Station,940GZZLUSBM,51.5057,-0.22627
389,Shepherd's Bush Market Underground Station,940GZZLUSBM,51.50575,-0.22654
390,South Ealing Underground Station,940GZZLUSEA,51.50138,-0.30685
391,Stamford Brook Underground Station,940GZZLUSFB,51.49499,-0.24678
392,Stamford Brook Underground Station,940GZZLUSFB,51.49495,-0.24497
393,Southfields Underground Station,940GZZLUSFS,51.44486,-0.20654
394,Southfields Underground Station,940GZZLUSFS,51.44509,-0.20636
395,Stepney Green Underground Station,940GZZLUSGN,51.5218,-0.04661
396,Southgate Underground Station,940GZZLUSGT,51.63232,-0.12806
397,Southgate Underground Station,940GZZLUSGT,51.63255,-0.12786
398,South Harrow Underground Station,940GZZLUSHH,51.56491,-0.35259
399,South Harrow Underground Station,940GZZLUSHH,51.56479,-0.35281
400,St. James's Park Underground Station,940GZZLUSJP,51.49962,-0.13313
401,St. James's Park Underground Station,940GZZLUSJP,51.49906,-0.13534
402,St. James's Park Underground Station,940GZZLUSJP,51.49964,-0.13365
403,St. James's Park Underground Station,940GZZLUSJP,51.49937,-0.13336
404,St. John's Wood Underground Station,940GZZLUSJW,51.53454,-0.17415
405,South Kensington Underground Station,940GZZLUSKS,51.49384,-0.17304
406,South Kensington Underground Station,940GZZLUSKS,51.49407,-0.1741
407,South Kensington Underground Station,940GZZLUSKS,51.4942,-0.17409
408,South Kensington Underground Station,940GZZLUSKS,51.4947,-0.17349
409,South Kensington Underground Station,940GZZLUSKS,51.49567,-0.17377
410,Stockwell Underground Station,940GZZLUSKW,51.47225,-0.12266
411,Stockwell Underground Station,940GZZLUSKW,51.47244,-0.12283
412,Snaresbrook Underground Station,940GZZLUSNB,51.58103,0.02143
413,Snaresbrook Underground Station,940GZZLUSNB,51.58113,0.02152
414,Snaresbrook Underground Station,940GZZLUSNB,51.58126,0.02161
415,Snaresbrook Underground Station,940GZZLUSNB,51.58094,0.02184
416,St. Paul's Underground Station,940GZZLUSPU,51.51512,-0.09713
417,St. Paul's Underground Station,940GZZLUSPU,51.51494,-0.09758
418,Sloane Square Underground Station,940GZZLUSSQ,51.49249,-0.15663
419,Sloane Square Underground Station,940GZZLUSSQ,51.49217,-0.15625
420,Stanmore Underground Station,940GZZLUSTM,51.61973,-0.30317
421,Stanmore Underground Station,940GZZLUSTM,51.61983,-0.30181
422,Stanmore Underground Station,940GZZLUSTM,51.61964,-0.30365
423,Sudbury Hill Underground Station,940GZZLUSUH,51.55623,-0.33626
424,Sudbury Hill Underground Station,940GZZLUSUH,51.55701,-0.33607
425,Sudbury Town Underground Station,940GZZLUSUT,51.55037,-0.31592
426,Sudbury Town Underground Station,940GZZLUSUT,51.55095,-0.31558
427,Swiss Cottage Underground Station,940GZZLUSWC,51.5436,-0.17511
428,Swiss Cottage Underground Station,940GZZLUSWC,51.54325,-0.17474
429,Swiss Cottage Underground Station,940GZZLUSWC,51.54352,-0.17588
430,Swiss Cottage Underground Station,940GZZLUSWC,51.5433,-0.1744
431,Swiss Cottage Underground Station,940GZZLUSWC,51.54366,-0.17469
432,South Woodford Underground Station,940GZZLUSWF,51.59193,0.02769
433,South Woodford Underground Station,940GZZLUSWF,51.59218,0.02725
434,Southwark Underground Station,940GZZLUSWK,51.50375,-0.10469
435,South Wimbledon Underground Station,940GZZLUSWN,51.41527,-0.19251
436,Totteridge & Whetstone Underground Station,940GZZLUTAW,51.63018,-0.17928
437,Tooting Bec Underground Station,940GZZLUTBC,51.43549,-0.15946
438,Tooting Bec Underground Station,940GZZLUTBC,51.43576,-0.15972
439,Tooting Bec Underground Station,940GZZLUTBC,51.43545,-0.15951
440,Tooting Bec Underground Station,940GZZLUTBC,51.43574,-0.15952
441,Tooting Broadway Underground Station,940GZZLUTBY,51.42793,-0.16809
442,Tottenham Court Road Underground Station,940GZZLUTCR,51.51585,-0.13417
443,Tottenham Court Road Underground Station,940GZZLUTCR,51.51625,-0.13062
444,Tottenham Court Road Underground Station,940GZZLUTCR,51.51657,-0.13016
445,Tottenham Court Road Underground Station,940GZZLUTCR,51.51589,-0.12984
446,Tottenham Court Road Underground Station,940GZZLUTCR,51.51628,-0.13
447,Tufnell Park Underground Station,940GZZLUTFP,51.55672,-0.13816
448,Tufnell Park Underground Station,940GZZLUTFP,51.55685,-0.13801
449,Temple Underground Station,940GZZLUTMP,51.51101,-0.11397
450,Turnham Green Underground Station,940GZZLUTNG,51.49538,-0.25521
451,Turnpike Lane Underground Station,940GZZLUTPN,51.59048,-0.1029
452,Turnpike Lane Underground Station,940GZZLUTPN,51.59057,-0.10262
